orf	norm	dens	count	len	total
YMR298W_5_utr	0.000	0.000	0	7	3151832
YMR299C	7.418	23.379	22	941	3151832
YMR299C_3_utr	0.000	0.000	0	485	3151832
YMR299C_5_utr	0.000	0.000	0	36	3151832
YMR300C	116.576	367.427	564	1535	3151832
YMR300C_3_utr	0.000	0.000	0	25	3151832
YMR300C_5_utr	0.000	0.000	0	101	3151832
YMR301C	15.137	47.711	99	2075	3151832
YMR301C_3_utr	0.000	0.000	0	49	3151832
YMR301C_5_utr	0.000	0.000	0	95	3151832
YMR302C	9.934	31.311	80	2555	3151832
YMR302C_3_utr	0.000	0.000	0	84	3151832
YMR302C_5_utr	0.000	0.000	0	18	3151832
YMR303C_5_utr	0.000	0.000	0	32	3151832
YMR304W	18.891	59.540	220	3695	3151832
YMR304W_3_utr	1.900	5.988	1	167	3151832
YMR304W_5_utr	21.044	66.327	13	196	3151832
YMR305C	267.735	843.857	989	1172	3151832
YMR305C_3_utr	8.405	26.490	4	151	3151832
YMR305C_5_utr	49.034	154.545	17	110	3151832
YMR306W	0.059	0.187	1	5360	3151832
YMR307W	994.269	3133.769	5271	1682	3151832
YMR307W_3_utr	7.599	23.952	4	167	3151832
YMR307W_5_utr	29.377	92.593	5	54	3151832
YMR308C	69.428	218.826	716	3272	3151832
YMR308C_3_utr	0.000	0.000	0	19	3151832
YMR308C_5_utr	14.422	45.455	5	110	3151832
YMR309C	156.623	493.650	1205	2441	3151832
YMR309C_3_utr	4.346	13.699	2	146	3151832
YMR309C_5_utr	0.000	0.000	0	48	3151832
YMR310C	21.904	69.038	66	956	3151832
YMR310C_3_utr	0.000	0.000	0	46	3151832
YMR310C_5_utr	0.000	0.000	0	13	3151832
YMR311C	127.461	401.734	278	692	3151832
YMR311C_3_utr	0.000	0.000	0	73	3151832
YMR311C_5_utr	0.000	0.000	0	22	3151832
YMR312W	29.648	93.447	77	824	3151832
YMR312W_3_utr	0.000	0.000	0	97	3151832
YMR312W_5_utr	0.000	0.000	0	4	3151832
YMR313C	11.501	36.251	70	1931	3151832
YMR313C_3_utr	0.000	0.000	0	148	3151832
YMR313C_5_utr	0.000	0.000	0	34	3151832
YMR314W	196.558	619.519	438	707	3151832
YMR314W_3_utr	2.173	6.849	1	146	3151832
YMR314W_5_utr	0.000	0.000	0	40	3151832
YMR315W	97.415	307.034	323	1052	3151832
YMR315W_3_utr	0.000	0.000	0	85	3151832
YMR315W_5_utr	5.769	18.182	1	55	3151832
YMR316W	13.468	42.448	43	1013	3151832
YMR316W_3_utr	0.000	0.000	0	55	3151832
YMR316W_5_utr	6.475	20.408	1	49	3151832
YMR318C	259.084	816.590	886	1085	3151832
YMR318C_3_utr	0.000	0.000	0	123	3151832
YMR318C_5_utr	26.718	84.211	8	95	3151832
YMR319C	34.192	107.766	179	1661	3151832
YMR319C_3_utr	0.000	0.000	0	189	3151832
YMR319C_5_utr	3.846	12.121	2	165	3151832
YNL001W	67.929	214.101	249	1163	3151832
YNL001W_3_utr	0.000	0.000	0	59	3151832
YNL001W_5_utr	0.000	0.000	0	48	3151832
YNL002C	271.204	854.789	830	971	3151832
YNL002C_3_utr	0.000	0.000	0	34	3151832
YNL002C_5_utr	0.000	0.000	0	13	3151832
YNL003C	18.511	58.343	50	857	3151832
YNL003C_3_utr	0.000	0.000	0	151	3151832
YNL003C_5_utr	79.319	250.000	6	24	3151832
YNL004W	46.367	146.142	197	1348	3151832
YNL004W_3_utr	0.000	0.000	0	117	3151832
YNL004W_intron	6.649	20.958	7	334	3151832
YNL005C	44.271	139.535	156	1118	3151832
YNL005C_3_utr	5.036	15.873	1	63	3151832
YNL005C_5_utr	0.000	0.000	0	30	3151832
YNL006W	19.786	62.363	57	914	3151832
YNL006W_3_utr	0.000	0.000	0	166	3151832
YNL006W_5_utr	0.000	0.000	0	12	3151832
YNL007C	444.366	1400.566	1486	1061	3151832
YNL007C_3_utr	0.000	0.000	0	19	3151832
YNL007C_5_utr	262.886	828.571	87	105	3151832
YNL008C	12.458	39.264	79	2012	3151832
YNL009W	3.762	11.858	15	1265	3151832
YNL010W	591.841	1865.385	1358	728	3151832
YNL010W_3_utr	10.941	34.483	3	87	3151832
YNL010W_5_utr	13.220	41.667	1	24	3151832
YNL011C	11.391	35.901	48	1337	3151832
YNL011C_3_utr	0.000	0.000	0	46	3151832
YNL011C_5_utr	2.441	7.692	2	260	3151832
YNL012W	1.351	4.258	8	1879	3151832
YNL012W_3_utr	0.000	0.000	0	155	3151832
YNL012W_5_utr	0.000	0.000	0	187	3151832
YNL015W	158.638	500.000	115	230	3151832
YNL015W_3_utr	3.605	11.364	1	88	3151832
YNL015W_5_utr	0.000	0.000	0	17	3151832
YNL016W	371.008	1169.355	1595	1364	3151832
YNL016W_3_utr	2.638	8.316	4	481	3151832
YNL016W_5_utr	6.948	21.898	3	137	3151832
YNL020C	8.432	26.576	51	1919	3151832
YNL020C_3_utr	0.000	0.000	0	115	3151832
YNL020C_5_utr	0.000	0.000	0	22	3151832
YNL021W	17.186	54.169	115	2123	3151832
YNL021W_3_utr	0.000	0.000	0	207	3151832
YNL021W_5_utr	5.666	17.857	1	56	3151832
YNL022C	26.458	83.390	123	1475	3151832
YNL022C_3_utr	0.000	0.000	0	55	3151832
YNL023C	9.190	28.966	84	2900	3151832
YNL023C_3_utr	0.000	0.000	0	160	3151832
YNL024C	1.708	5.384	4	743	3151832
YNL024C-A	242.623	764.706	169	221	3151832
YNL024C-A_3_utr	4.156	13.100	3	229	3151832
YNL024C-A_5_utr	0.000	0.000	0	55	3151832
YNL024C_3_utr	0.000	0.000	0	84	3151832
YNL025C	5.538	17.454	17	974	3151832
YNL025C_3_utr	0.000	0.000	0	42	3151832
YNL025C_5_utr	6.475	20.408	1	49	3151832
YNL026W	18.292	57.653	84	1457	3151832
YNL026W_3_utr	2.884	9.091	1	110	3151832
YNL027W	22.251	70.132	143	2039	3151832
YNL027W_3_utr	0.000	0.000	0	73	3151832
YNL027W_5_utr	0.000	0.000	0	156	3151832
YNL029C	4.039	12.731	20	1571	3151832
YNL029C_3_utr	0.000	0.000	0	25	3151832
YNL030W_3_utr	9.673	30.488	5	164	3151832
YNL030W_5_utr	0.000	0.000	0	40	3151832
YNL031C_3_utr	4.469	14.085	3	213	3151832
YNL031C_5_utr	0.000	0.000	0	9	3151832
YNL032W	28.061	88.443	75	848	3151832
YNL032W_3_utr	0.000	0.000	0	251	3151832
YNL032W_5_utr	2.808	8.850	1	113	3151832
YNL035C	34.651	109.215	128	1172	3151832
YNL035C_3_utr	0.000	0.000	0	181	3151832
YNL035C_5_utr	0.000	0.000	0	41	3151832
YNL036W	108.767	342.814	229	668	3151832
YNL036W_3_utr	0.000	0.000	0	97	3151832
YNL036W_5_utr	0.000	0.000	0	36	3151832
YNL037C	159.369	502.304	545	1085	3151832
YNL037C_3_utr	0.000	0.000	0	85	3151832
YNL037C_5_utr	19.425	61.224	6	98	3151832
YNL038W	27.815	87.667	59	673	3151832
YNL038W_3_utr	0.000	0.000	0	71	3151832
YNL038W_intron	0.000	0.000	0	66	3151832
YNL039W	25.389	80.022	143	1787	3151832
YNL039W_3_utr	0.000	0.000	0	40	3151832
YNL040W	21.491	67.735	93	1373	3151832
YNL040W_3_utr	0.000	0.000	0	143	3151832
YNL040W_5_utr	0.000	0.000	0	23	3151832
YNL041C	17.361	54.718	138	2522	3151832
YNL041C_3_utr	0.000	0.000	0	144	3151832
YNL041C_5_utr	1.373	4.329	1	231	3151832
YNL042W	6.383	20.117	24	1193	3151832
YNL042W_3_utr	0.000	0.000	0	96	3151832
YNL042W_5_utr	31.105	98.039	5	51	3151832
YNL044W	146.293	461.089	237	514	3151832
YNL044W_3_utr	4.288	13.514	2	148	3151832
YNL044W_5_utr	7.379	23.256	1	43	3151832
YNL044W_intron	0.000	0.000	0	71	3151832
YNL045W	50.626	159.564	322	2018	3151832
YNL045W_3_utr	5.875	18.519	1	54	3151832
YNL046W	9.135	28.791	15	521	3151832
YNL046W_3_utr	0.000	0.000	0	141	3151832
YNL046W_5_utr	0.000	0.000	0	77	3151832
YNL047C	6.272	19.767	39	1973	3151832
YNL047C_3_utr	0.000	0.000	0	55	3151832
YNL047C_5_utr	1.958	6.173	1	162	3151832
YNL048W	16.547	52.153	86	1649	3151832
YNL048W_3_utr	0.000	0.000	0	87	3151832
YNL049C	22.895	72.161	190	2633	3151832
YNL049C_3_utr	0.000	0.000	0	72	3151832
YNL049C_5_utr	0.000	0.000	0	24	3151832
YNL050C	52.614	165.829	132	796	3151832
YNL050C_3_utr	0.000	0.000	0	41	3151832
YNL050C_intron	0.000	0.000	0	83	3151832
YNL051W	20.124	63.427	77	1214	3151832
YNL051W_3_utr	0.000	0.000	0	26	3151832
YNL051W_5_utr	0.000	0.000	0	78	3151832
YNL052W	194.878	614.224	285	464	3151832
YNL052W_3_utr	3.933	12.397	3	242	3151832
YNL052W_5_utr	0.000	0.000	0	20	3151832
YNL053W	9.053	28.533	42	1472	3151832
YNL053W_3_utr	0.000	0.000	0	113	3151832
YNL053W_5_utr	1.014	3.195	1	313	3151832
YNL054W	9.972	31.429	110	3500	3151832
YNL055C	641.239	2021.077	1726	854	3151832
YNL055C_3_utr	13.220	41.667	1	24	3151832
YNL055C_5_utr	12.691	40.000	1	25	3151832
YNL056W	42.055	132.550	79	596	3151832
YNL056W_3_utr	0.000	0.000	0	66	3151832
YNL056W_5_utr	42.303	133.333	8	60	3151832
YNL058C_3_utr	0.000	0.000	0	91	3151832
YNL059C	20.965	66.079	150	2270	3151832
YNL061W	137.731	434.104	807	1859	3151832
YNL061W_5_utr	24.406	76.923	2	26	3151832
YNL062C	53.577	168.867	243	1439	3151832
YNL063W	5.361	16.895	16	947	3151832
YNL063W_3_utr	0.000	0.000	0	78	3151832
YNL063W_5_utr	4.735	14.925	2	134	3151832
YNL064C	973.202	3067.370	3779	1232	3151832
YNL064C_3_utr	0.000	0.000	0	84	3151832
YNL064C_5_utr	211.517	666.667	120	180	3151832
YNL065W	9.538	30.062	53	1763	3151832
YNL065W_3_utr	0.000	0.000	0	618	3151832
YNL065W_5_utr	6.346	20.000	2	100	3151832
YNL066W	203.408	641.107	811	1265	3151832
YNL066W_3_utr	1.734	5.464	1	183	3151832
YNL066W_5_utr	5.550	17.493	6	343	3151832
YNL067W-B	0.000	0.000	0	143	3151832
YNL067W_3_utr	13.542	42.683	7	164	3151832
YNL067W_5_utr	0.000	0.000	0	7	3151832
YNL068C	13.960	43.998	114	2591	3151832
YNL068C_3_utr	0.000	0.000	0	136	3151832
YNL068C_5_utr	14.554	45.872	5	109	3151832
YNL069C	4753.120	14981.034	8689	580	3151832
YNL069C_3_utr	118.306	372.881	44	118	3151832
YNL069C_intron	3.597	11.338	5	441	3151832
YNL070W	543.656	1713.514	317	185	3151832
YNL070W_3_utr	2.601	8.197	1	122	3151832
YNL070W_5_utr	20.252	63.830	3	47	3151832
YNL071W	281.634	887.664	1288	1451	3151832
YNL071W_3_utr	2.219	6.993	1	143	3151832
YNL071W_5_utr	0.000	0.000	0	17	3151832
YNL072W	23.642	74.514	69	926	3151832
YNL072W_3_utr	0.000	0.000	0	55	3151832
YNL073W	7.689	24.235	42	1733	3151832
YNL073W_3_utr	0.000	0.000	0	64	3151832
YNL074C	33.802	106.539	145	1361	3151832
YNL074C_3_utr	0.000	0.000	0	52	3151832
YNL075W	91.375	288.000	252	875	3151832
YNL075W_3_utr	3.173	10.000	2	200	3151832
YNL075W_5_utr	0.000	0.000	0	63	3151832
YNL076W	12.460	39.271	69	1757	3151832
YNL076W_3_utr	0.000	0.000	0	24	3151832
YNL076W_5_utr	9.108	28.708	6	209	3151832
YNL077W	5.790	18.250	29	1589	3151832
YNL077W_5_utr	0.000	0.000	0	94	3151832
YNL078W	21.997	69.331	85	1226	3151832
YNL078W_3_utr	2.538	8.000	1	125	3151832
YNL078W_5_utr	0.000	0.000	0	23	3151832
YNL079C	727.310	2292.359	1380	602	3151832
YNL079C_3_utr	26.625	83.916	12	143	3151832
YNL079C_5_utr	21.152	66.667	1	15	3151832
YNL080C	12.944	40.798	45	1103	3151832
YNL080C_3_utr	0.000	0.000	0	65	3151832
YNL080C_5_utr	0.000	0.000	0	73	3151832
YNL081C	84.071	264.977	115	434	3151832
YNL081C_3_utr	0.000	0.000	0	145	3151832
YNL081C_5_utr	0.000	0.000	0	32	3151832
YNL082W	12.696	40.015	105	2624	3151832
YNL082W_3_utr	0.000	0.000	0	71	3151832
YNL082W_5_utr	0.000	0.000	0	33	3151832
YNL083W	5.417	17.073	28	1640	3151832
YNL083W_3_utr	0.000	0.000	0	142	3151832
YNL084C	112.193	353.612	372	1052	3151832
YNL084C_3_utr	0.000	0.000	0	43	3151832
YNL084C_5_utr	0.000	0.000	0	39	3151832
YNL085W	70.958	223.647	558	2495	3151832
YNL085W_3_utr	1.216	3.831	1	261	3151832
YNL085W_5_utr	92.200	290.598	68	234	3151832
YNL086W	23.464	73.955	23	311	3151832
YNL086W_3_utr	0.000	0.000	0	25	3151832
YNL087W	40.612	128.002	453	3539	3151832
YNL087W_3_utr	0.000	0.000	0	165	3151832
YNL087W_5_utr	3.711	11.696	2	171	3151832
YNL088W	41.056	129.401	555	4289	3151832
YNL088W_3_utr	0.000	0.000	0	95	3151832
YNL088W_5_utr	0.000	0.000	0	46	3151832
YNL090W	70.991	223.752	130	581	3151832
YNL090W_3_utr	3.141	9.901	1	101	3151832
YNL090W_5_utr	9.542	30.075	4	133	3151832
YNL091W	19.505	61.477	229	3725	3151832
YNL091W_3_utr	0.000	0.000	0	61	3151832
YNL091W_5_utr	4.288	13.514	2	148	3151832
YNL092W	2.106	6.639	8	1205	3151832
YNL092W_3_utr	0.000	0.000	0	25	3151832
YNL092W_5_utr	0.000	0.000	0	115	3151832
YNL093W	1.431	4.511	3	665	3151832
YNL093W_3_utr	0.000	0.000	0	87	3151832
YNL094W	3.773	11.891	21	1766	3151832
YNL094W_3_utr	0.000	0.000	0	39	3151832
YNL094W_5_utr	15.108	47.619	12	252	3151832
YNL095C	9.201	29.001	56	1931	3151832
YNL095C_3_utr	0.000	0.000	0	247	3151832
YNL095C_5_utr	0.000	0.000	0	44	3151832
YNL096C_3_utr	10.169	32.051	5	156	3151832
YNL096C_5_utr	0.000	0.000	0	25	3151832
YNL096C_intron	1.883	5.935	2	337	3151832
YNL097C	16.900	53.266	53	995	3151832
YNL097C-B	0.000	0.000	0	125	3151832
YNL097C-B_5_utr	0.000	0.000	0	85	3151832
YNL097C_3_utr	0.000	0.000	0	189	3151832
YNL097C_5_utr	0.000	0.000	0	117	3151832
YNL098C_3_utr	3.823	12.048	1	83	3151832
YNL099C	48.099	151.599	109	719	3151832
YNL099C_3_utr	1.429	4.505	1	222	3151832
YNL099C_5_utr	0.000	0.000	0	18	3151832
YNL100W	39.491	124.470	88	707	3151832
YNL100W_3_utr	0.000	0.000	0	104	3151832
YNL100W_5_utr	0.000	0.000	0	27	3151832
YNL101W	10.507	33.116	71	2144	3151832
YNL101W_3_utr	0.000	0.000	0	179	3151832
YNL101W_5_utr	1.995	6.289	1	159	3151832
YNL102W	27.849	87.775	387	4409	3151832
YNL102W_3_utr	0.000	0.000	0	48	3151832
YNL103W	16.327	51.460	104	2021	3151832
YNL103W_3_utr	0.000	0.000	0	68	3151832
YNL103W_5_utr	0.000	0.000	0	143	3151832
YNL104C	188.798	595.059	1108	1862	3151832
YNL104C_3_utr	0.000	0.000	0	90	3151832
YNL106C	4.374	13.787	49	3554	3151832
YNL106C_3_utr	0.000	0.000	0	118	3151832
YNL107W	36.698	115.666	79	683	3151832
YNL107W_3_utr	0.000	0.000	0	150	3151832
YNL107W_5_utr	0.000	0.000	0	27	3151832
YNL108C	77.470	244.172	199	815	3151832
YNL108C_3_utr	0.000	0.000	0	121	3151832
YNL108C_5_utr	0.000	0.000	0	6	3151832
YNL110C	291.035	917.293	610	665	3151832
YNL110C_3_utr	3.777	11.905	1	84	3151832
YNL110C_5_utr	0.000	0.000	0	48	3151832
YNL111C	261.644	824.658	301	365	3151832
YNL111C_3_utr	2.846	8.969	2	223	3151832
YNL111C_5_utr	0.000	0.000	0	19	3151832
YNL112W	310.438	978.448	1589	1624	3151832
YNL112W_3_utr	2.808	8.850	1	113	3151832
YNL112W_5_utr	0.000	0.000	0	17	3151832
YNL112W_intron	0.319	1.006	1	994	3151832
YNL113W	257.649	812.065	350	431	3151832
YNL113W_3_utr	8.032	25.316	4	158	3151832
YNL115C	15.561	49.045	95	1937	3151832
YNL115C_3_utr	0.000	0.000	0	121	3151832
YNL115C_5_utr	0.000	0.000	0	17	3151832
YNL116W	18.580	58.561	92	1571	3151832
YNL116W_3_utr	0.000	0.000	0	151	3151832
YNL117W	0.190	0.600	1	1667	3151832
YNL118C	46.367	146.141	426	2915	3151832
YNL118C_3_utr	0.000	0.000	0	90	3151832
YNL118C_5_utr	0.000	0.000	0	39	3151832
YNL119W	19.242	60.647	90	1484	3151832
YNL119W_3_utr	0.000	0.000	0	119	3151832
YNL121C	144.620	455.819	846	1856	3151832
YNL121C_3_utr	11.198	35.294	3	85	3151832
YNL121C_5_utr	0.000	0.000	0	33	3151832
YNL122C	79.772	251.429	88	350	3151832
YNL122C_3_utr	0.000	0.000	0	96	3151832
YNL123W	55.386	174.566	523	2996	3151832
YNL123W_3_utr	0.000	0.000	0	52	3151832
YNL123W_5_utr	0.000	0.000	0	90	3151832
YNL124W	21.852	68.872	102	1481	3151832
YNL124W_3_utr	0.000	0.000	0	164	3151832
YNL124W_5_utr	0.000	0.000	0	65	3151832
YNL125C	6.114	19.269	39	2024	3151832
YNL125C_3_utr	0.000	0.000	0	78	3151832
YNL126W	8.110	25.560	65	2543	3151832
YNL126W_3_utr	0.000	0.000	0	86	3151832
YNL127W	9.306	29.330	84	2864	3151832
YNL127W_3_utr	0.000	0.000	0	258	3151832
YNL128W	1.214	3.826	5	1307	3151832
YNL129W	38.511	121.379	88	725	3151832
YNL129W_3_utr	0.000	0.000	0	104	3151832
YNL129W_5_utr	0.000	0.000	0	78	3151832
YNL130C	62.093	195.708	228	1165	3151832
YNL130C-A	0.000	0.000	0	149	3151832
YNL130C_3_utr	5.470	17.241	1	58	3151832
YNL130C_5_utr	79.319	250.000	5	20	3151832
YNL130C_intron	0.000	0.000	0	84	3151832
YNL131W	613.216	1932.755	891	461	3151832
YNL131W_3_utr	2.067	6.515	2	307	3151832
YNL131W_5_utr	3.173	10.000	2	200	3151832
YNL132W	73.094	230.381	731	3173	3151832
YNL132W_3_utr	0.000	0.000	0	58	3151832
YNL132W_5_utr	0.000	0.000	0	76	3151832
YNL133C	20.587	64.885	34	524	3151832
YNL134C	41.165	129.744	147	1133	3151832
YNL134C_3_utr	0.000	0.000	0	14	3151832
YNL134C_5_utr	0.000	0.000	0	51	3151832
YNL135C	1012.174	3190.202	1107	347	3151832
YNL135C_3_utr	5.173	16.304	3	184	3151832
YNL135C_5_utr	0.000	0.000	0	3	3151832
YNL136W	11.898	37.500	48	1280	3151832
YNL136W_3_utr	2.783	8.772	1	114	3151832
YNL137C	43.807	138.072	202	1463	3151832
YNL137C_3_utr	0.000	0.000	0	187	3151832
YNL137C_5_utr	16.065	50.633	4	79	3151832
YNL138W	274.585	865.445	1370	1583	3151832
YNL138W-A	26.330	82.988	20	241	3151832
YNL138W-A_3_utr	4.346	13.699	1	73	3151832
YNL138W-A_5_utr	7.051	22.222	1	45	3151832
YNL138W-A_intron	0.000	0.000	0	114	3151832
YNL138W_3_utr	0.000	0.000	0	140	3151832
YNL138W_5_utr	0.000	0.000	0	10	3151832
YNL139C	14.885	46.914	225	4796	3151832
YNL141W	98.883	311.663	326	1046	3151832
YNL141W_3_utr	2.833	8.929	1	112	3151832
YNL141W_5_utr	0.000	0.000	0	40	3151832
YNL142W	2.324	7.324	11	1502	3151832
YNL142W_3_utr	0.000	0.000	0	83	3151832
YNL142W_5_utr	9.359	29.499	10	339	3151832
YNL144C	1.426	4.494	10	2225	3151832
YNL144C_3_utr	0.000	0.000	0	32	3151832
YNL144C_5_utr	0.000	0.000	0	146	3151832
YNL145W	1362.420	4294.118	511	119	3151832
YNL145W_3_utr	17.736	55.901	9	161	3151832
YNL145W_5_utr	30.217	95.238	2	21	3151832
YNL146C-A	0.000	0.000	0	197	3151832
YNL146W	3.121	9.836	3	305	3151832
YNL147W	253.054	797.583	264	331	3151832
YNL147W_3_utr	6.221	19.608	1	51	3151832
YNL147W_5_utr	23.796	75.000	15	200	3151832
YNL147W_intron	3.605	11.364	1	88	3151832
YNL148C	11.996	37.810	29	767	3151832
YNL148C_3_utr	0.000	0.000	0	131	3151832
YNL148C_5_utr	0.000	0.000	0	24	3151832
YNL149C	237.957	750.000	294	392	3151832
YNL149C_3_utr	10.695	33.708	3	89	3151832
YNL149C_5_utr	41.384	130.435	3	23	3151832
YNL151C	98.782	311.346	236	758	3151832
YNL151C_3_utr	0.000	0.000	0	76	3151832
YNL151C_5_utr	9.614	30.303	1	33	3151832
YNL152W	13.649	43.019	53	1232	3151832
YNL152W_3_utr	0.000	0.000	0	854	3151832
YNL153C	191.822	604.592	237	392	3151832
YNL153C_5_utr	0.000	0.000	0	8	3151832
YNL154C	94.816	298.844	491	1643	3151832
YNL154C_3_utr	0.000	0.000	0	190	3151832
YNL155W	72.893	229.746	190	827	3151832
YNL155W_3_utr	0.000	0.000	0	118	3151832
YNL155W_5_utr	16.847	53.097	6	113	3151832
YNL156C	35.526	111.973	101	902	3151832
YNL156C_3_utr	0.000	0.000	0	88	3151832
YNL156C_5_utr	36.609	115.385	18	156	3151832
YNL157W_3_utr	5.288	16.667	1	60	3151832
YNL158W	33.370	105.175	63	599	3151832
YNL158W_5_utr	0.000	0.000	0	43	3151832
YNL159C	21.103	66.514	58	872	3151832
YNL159C_3_utr	0.000	0.000	0	296	3151832
YNL159C_5_utr	0.000	0.000	0	6	3151832
YNL160W	18.436	58.107	62	1067	3151832
YNL160W_3_utr	0.000	0.000	0	192	3151832
YNL160W_5_utr	0.000	0.000	0	40	3151832
YNL161W	24.148	76.111	173	2273	3151832
YNL161W_3_utr	0.000	0.000	0	54	3151832
YNL161W_5_utr	6.063	19.108	3	157	3151832
YNL162W-A	34.455	108.597	24	221	3151832
YNL162W-A_3_utr	0.899	2.833	1	353	3151832
YNL162W-A_5_utr	0.000	0.000	0	93	3151832
YNL162W_3_utr	12.524	39.474	3	76	3151832
YNL162W_5_utr	0.000	0.000	0	6	3151832
YNL162W_intron	26.440	83.333	42	504	3151832
YNL163C	23.403	73.763	246	3335	3151832
YNL163C_3_utr	0.000	0.000	0	90	3151832
YNL163C_5_utr	7.051	22.222	1	45	3151832
YNL164C	14.394	45.369	48	1058	3151832
YNL164C_3_utr	12.442	39.216	2	51	3151832
YNL164C_5_utr	6.388	20.134	3	149	3151832
YNL165W	6.226	19.624	24	1223	3151832
YNL165W_3_utr	0.000	0.000	0	136	3151832
YNL165W_5_utr	19.425	61.224	3	49	3151832
YNL166C	62.797	197.924	267	1349	3151832
YNL166C_3_utr	0.000	0.000	0	50	3151832
YNL167C	15.489	48.818	95	1946	3151832
YNL167C_5_utr	4.896	15.432	5	324	3151832
YNL168C	60.453	190.537	149	782	3151832
YNL168C_3_utr	5.076	16.000	2	125	3151832
YNL168C_5_utr	0.000	0.000	0	23	3151832
YNL169C	23.822	75.083	113	1505	3151832
YNL169C_3_utr	0.000	0.000	0	21	3151832
YNL169C_5_utr	0.000	0.000	0	75	3151832
YNL172W	3.083	9.716	51	5249	3151832
YNL172W_3_utr	0.000	0.000	0	255	3151832
YNL172W_5_utr	8.461	26.667	2	75	3151832
YNL173C	46.599	146.872	162	1103	3151832
YNL173C_3_utr	0.000	0.000	0	61	3151832
YNL173C_5_utr	0.000	0.000	0	25	3151832
YNL175C	190.261	599.671	728	1214	3151832
YNL175C_3_utr	4.175	13.158	1	76	3151832
YNL176C	10.117	31.887	61	1913	3151832
YNL176C_3_utr	0.000	0.000	0	151	3151832
YNL176C_5_utr	1.995	6.289	1	159	3151832
YNL177C	56.170	177.039	165	932	3151832
YNL177C_3_utr	4.317	13.605	2	147	3151832
YNL177C_5_utr	0.000	0.000	0	15	3151832
YNL178W	6663.667	21002.759	15227	725	3151832
YNL178W_3_utr	24.884	78.431	4	51	3151832
YNL178W_5_utr	0.000	0.000	0	4	3151832
YNL180C	42.282	133.267	133	998	3151832
YNL181W	40.630	128.059	157	1226	3151832
YNL181W_3_utr	0.000	0.000	0	102	3151832
YNL181W_5_utr	35.253	111.111	5	45	3151832
YNL182C	33.247	104.790	175	1670	3151832
YNL182C_3_utr	0.000	0.000	0	53	3151832
YNL182C_5_utr	0.000	0.000	0	43	3151832
YNL183C	12.424	39.158	93	2375	3151832
YNL183C_3_utr	0.000	0.000	0	81	3151832
YNL183C_5_utr	14.340	45.198	8	177	3151832
YNL185C	62.263	196.242	94	479	3151832
YNL185C_3_utr	0.000	0.000	0	91	3151832
YNL185C_5_utr	0.000	0.000	0	83	3151832
YNL186W	35.046	110.458	263	2381	3151832
YNL186W_3_utr	0.000	0.000	0	94	3151832
YNL186W_5_utr	7.211	22.727	5	220	3151832
YNL187W	0.590	1.859	2	1076	3151832
YNL187W_3_utr	0.000	0.000	0	109	3151832
YNL187W_5_utr	7.211	22.727	5	220	3151832
YNL188W	8.516	26.840	35	1304	3151832
YNL188W_3_utr	0.000	0.000	0	13	3151832
YNL188W_5_utr	12.203	38.462	1	26	3151832
YNL189W	204.255	643.777	1050	1631	3151832
YNL189W_3_utr	8.349	26.316	3	114	3151832
YNL189W_5_utr	44.561	140.449	25	178	3151832
YNL190W_3_utr	4.198	13.233	7	529	3151832
YNL190W_5_utr	261.066	822.835	209	254	3151832
YNL191W	19.166	60.409	65	1076	3151832
YNL191W_3_utr	0.000	0.000	0	73	3151832
YNL191W_5_utr	21.881	68.966	2	29	3151832
YNL192W	23.530	74.161	252	3398	3151832
YNL192W_3_utr	0.000	0.000	0	90	3151832
YNL192W_5_utr	9.424	29.703	3	101	3151832
YNL193W	13.417	42.287	71	1679	3151832
YNL193W_3_utr	0.000	0.000	0	36	3151832
YNL194C	0.000	0.000	0	908	3151832
YNL195C	3.624	11.421	9	788	3151832
YNL195C_3_utr	0.000	0.000	0	78	3151832
YNL196C	0.000	0.000	0	899	3151832
YNL197C	27.929	88.028	175	1988	3151832
YNL197C_3_utr	0.973	3.067	2	652	3151832
YNL197C_5_utr	10.449	32.934	11	334	3151832
YNL199C	23.100	72.806	117	1607	3151832
YNL199C_3_utr	0.000	0.000	0	153	3151832
YNL200C	11.530	36.339	27	743	3151832
YNL200C_3_utr	0.000	0.000	0	45	3151832
YNL200C_5_utr	0.000	0.000	0	86	3151832
YNL201C	17.223	54.285	140	2579	3151832
YNL201C_3_utr	0.000	0.000	0	156	3151832
YNL201C_5_utr	22.136	69.767	6	86	3151832
YNL202W	1.080	3.405	3	881	3151832
YNL202W_3_utr	0.000	0.000	0	99	3151832
YNL204C	0.000	0.000	0	905	3151832
YNL206C	24.548	77.372	106	1370	3151832
YNL206C_3_utr	0.000	0.000	0	69	3151832
YNL207W	51.309	161.719	207	1280	3151832
YNL207W_3_utr	4.042	12.739	2	157	3151832
YNL207W_5_utr	5.717	18.018	2	111	3151832
YNL208W	332.560	1048.173	631	602	3151832
YNL208W_3_utr	0.000	0.000	0	80	3151832
YNL208W_5_utr	0.000	0.000	0	18	3151832
YNL209W_3_utr	0.000	0.000	0	107	3151832
YNL209W_5_utr	0.000	0.000	0	8	3151832
YNL210W	0.000	0.000	0	815	3151832
YNL211C	30.159	95.057	25	263	3151832
YNL211C_3_utr	0.000	0.000	0	196	3151832
YNL211C_5_utr	163.755	516.129	16	31	3151832
YNL212W	35.223	111.017	261	2351	3151832
