#gene ID (SGD database)	Initial_Footprint_1_rpkm	5min_Footprint_1_rpkm	30min_Footprint_1_rpkm	Initial_Footprint_2_rpkm	5min_Footprint_2_rpkm	30min_Footprint_2_rpkm	Initial_mRNA_1_rpkm	5min_mRNA_1_rpkm	30min_mRNA_1_rpkm	5min_mRNA_2_rpkm	30min_mRNA_2_rpkm
orf	rdens.init.rpkm1	rdens.5min.rpkm1	rdens.30min.rpkm1	rdens.init.rpkm2	rdens.5min.rpkm2	rdens.30min.rpkm2	mrna.init.rpkm1	mrna.5min.rpkm1	mrna.30min.rpkm1	mrna.5min.rpkm2	mrna.30min.rpkm2
YPL107W	10.87325223	11.14431691	19.93619	8.921060395	9.022138048	18.56170092	22.09358536	12.23407779	34.29797314	20.07074291	27.46565342
YPL108W	21.26637397	30.60019829	15.38002575	14.39791423	22.98745613	12.2772173	29.42632588	32.69565239	18.0396498	38.84217268	9.41970727
YPL109C	3.753999037	4.634590219	16.2964805	3.556430759	4.150802588	13.05170891	6.545501078	7.866109153	20.43738388	6.240800048	17.44455394
YPL110C	14.50557613	14.58883886	22.09120533	12.75454465	11.71105923	21.62712426	10.00458407	8.350035564	19.63433663	7.293448567	22.66979663
YPL111W	115.4563498	105.0997985	230.2741106	125.4572573	102.602952	198.5958144	41.81414924	39.10794629	96.22022166	35.94689376	94.4842589
YPL112C	30.48873889	29.75373877	34.61568929	29.89025903	29.2732809	30.03957845	60.97749758	58.73280634	54.18607542	59.61924647	64.41430239
YPL113C	4.202202529	3.604886112	22.95021257	4.253140115	3.150948334	17.12311711	3.762469117	2.418407677	23.05184275	3.696469323	17.33277942
YPL115C	14.86149528	9.846286164	18.92830266	15.50164572	11.72574117	15.75457942	14.9123163	15.54799641	22.27021795	16.17065319	25.75445976
YPL116W	13.59698764	8.957903954	18.74038911	13.95610842	9.74237134	17.67678395	12.54536711	12.42667742	19.5371927	12.25629843	22.00687378
YPL117C	201.1161416	251.8972921	131.5690686	139.0955931	132.2098515	71.36632767	152.8734572	213.4297898	108.1554042	144.3833206	76.26032894
YPL118W	61.29148341	56.87326328	146.4748691	56.76907475	50.43523474	145.0373497	79.85031751	82.93951902	197.2514544	70.04647276	182.631501
YPL119C	4.641746007	6.166225518	37.85088055	4.330274467	4.342548835	33.23891219	4.047310413	4.022276802	21.39827161	2.805059634	24.84085289
YPL119C-A	0	0	0	0	0.082201928	1.0386975	4.122521756	6.645171361	30.73701525	6.885350297	29.6950528
YPL120W	8.461919977	8.797454687	22.29484885	9.075732314	10.63757708	20.0487095	14.69635229	15.9612101	22.52253477	14.70682827	26.52958217
YPL121C	0.069459472	0.288000201	0	0	0.118463236	0.049896424	0.424362019	0	0.096295379	0.141752128	0.182103304
YPL122C	15.4581524	16.70540973	19.60011141	14.87722191	12.45273702	14.5499286	35.90114449	35.99811422	25.72415523	35.18254385	28.27545279
YPL123C	8.101280089	12.44340123	146.2400069	10.13305168	10.22551055	117.0277343	7.293955506	11.09086211	87.71278367	6.158041807	91.75029397
YPL124W	12.17912027	16.83278518	19.77099987	9.953627233	12.34071967	22.38691228	13.86035584	19.58154168	27.47880281	13.76772893	20.19118522
YPL125W	24.26169081	18.33247563	22.07427726	22.34484411	17.99879603	16.35870634	23.89660494	20.34986788	26.85706698	19.25654678	32.75382041
YPL126W	84.42944868	74.09347054	8.565564321	63.35063898	62.66039462	4.202228263	56.43742968	51.62470285	8.77603602	63.5045155	8.158171792
YPL127C	111.386727	90.52905588	132.5287201	129.6506889	122.1265667	165.5446515	58.63567345	56.84997568	91.37407353	59.45025606	108.2848919
YPL128C	25.49433624	30.6809025	27.0981406	22.0319739	24.78183791	19.14476158	13.91939469	11.29839808	11.86184538	15.98926532	16.88907867
YPL129W	168.8572879	163.485015	170.568926	118.7001009	140.8829719	120.3155211	178.263591	142.6280145	204.8446862	180.8748219	153.5486456
YPL130W	0.207285521	0	0	0.087937079	0	0	0	0.401107141	0	0.141008672	0
YPL131W	3116.498646	2184.204771	394.6635994	3604.860401	2198.423687	308.5829861	2333.7879	2120.379653	687.3161509	2539.983178	476.3239885
YPL132W	13.68273739	12.34652918	21.2600605	11.58842059	10.08985161	21.69105651	34.21964421	27.50056497	51.03918911	30.83647187	41.6144602
YPL133C	7.038242615	6.66844624	8.712456165	6.93094408	5.322922595	7.069169287	19.41813575	10.53803162	16.33607264	14.42856185	14.06883757
YPL134C	9.062167955	5.311581143	12.06891976	8.453783088	6.781017635	10.02037588	13.10213912	13.84036322	20.91702097	8.811264606	15.36215165
YPL135W	183.0147126	655.4884581	471.3578578	172.0374064	362.5675072	294.9674718	198.1444359	403.9582271	296.1249849	372.2784841	194.2163765
YPL137C	12.49972618	10.69495039	8.388730206	11.08528081	8.057595588	7.917690468	16.23121596	23.798092	22.88020533	21.94232512	26.27217203
YPL138C	11.5444963	15.24589839	20.90106063	12.20899396	11.33703016	16.4679982	33.63399841	27.78480009	43.0590493	28.25508912	37.15986392
YPL139C	25.19825047	26.43922658	33.11760286	21.15109514	19.9222107	31.58865572	20.55155819	20.07317711	30.83388544	18.79690665	26.20704996
YPL140C	7.092344843	4.670528247	11.34651208	6.778643065	4.88583733	11.49828143	15.29315902	12.71489879	22.82681621	13.622569	22.24005481
YPL141C	7.151378128	4.756096198	5.847036744	7.561110297	5.914853227	3.869959021	7.810299711	4.018297123	6.317100221	6.425434413	7.549341055
YPL143W	1657.472298	1036.271653	160.0483929	1432.090669	1076.984708	167.0509985	2705.452228	2090.505957	395.7748676	2192.861117	286.7964446
YPL144W	59.68230027	48.40602807	17.49274783	47.07472059	31.31348606	15.17735607	85.17275909	72.23511923	25.89596423	75.07838121	29.26352864
YPL145C	152.0547955	159.1803403	147.4993396	168.5467742	145.4282403	121.127357	81.95680775	89.96450382	137.8213827	98.06012225	138.5713203
YPL146C	55.44985766	48.2052829	11.81803766	53.14624413	55.35975716	12.04605124	99.63163441	63.55555308	20.61184362	74.29600158	22.4312351
YPL147W	1.682809791	3.912585305	6.793405722	1.571249795	2.355037809	5.247771466	7.609944089	7.372358835	15.06618417	7.510437241	9.689591442
YPL148C	2.341376736	1.747451458	5.39394268	2.205095198	1.373668239	5.684940741	20.14090521	13.04833848	25.18877182	13.76137717	20.87067843
YPL149W	7.552058465	11.69024002	15.4649261	7.224619181	8.981686338	6.817472297	71.42353344	53.55878911	60.79476885	68.32723416	48.64048843
YPL150W	8.781079184	8.363388808	20.08964223	8.37207562	8.007969258	17.17517804	14.00961346	15.53913077	34.96516252	15.07288558	33.81660451
YPL151C	12.27209501	9.654885729	19.63320697	11.69395122	11.16270769	16.1395067	40.3718293	31.05386818	39.87257372	35.38374626	40.17625147
YPL152W	19.17465325	22.97899661	94.55226338	17.33728573	15.31631421	64.07604742	18.09111317	21.48735472	90.62844033	24.68416707	81.98134178
YPL153C	8.352163842	7.653367986	23.570572	8.546324501	6.894400088	18.4373928	8.531793004	6.812209747	22.27809467	7.602071944	22.83860979
YPL154C	391.1943768	478.644356	1649.496298	458.3352151	469.6926998	1351.813388	164.790248	209.7323946	817.6662853	268.6641515	873.2818509
YPL155C	12.28109445	8.230093827	9.010366396	10.9696829	10.97300156	11.44914299	13.5247388	7.975105523	17.24282877	11.97282938	17.68816877
YPL156C	37.79496844	45.14622493	73.86486538	68.57123795	101.3672804	84.3459057	26.54482789	24.91858193	35.70556128	74.03347511	67.38521717
YPL157W	22.93047186	46.95863659	13.42124888	17.67618254	33.71868806	9.575288432	58.94178259	50.2561706	15.89486956	58.30509064	13.99070909
YPL158C	15.54028849	36.65857592	18.99483811	17.63504003	32.696506	12.75446099	31.76606042	54.11758924	18.82612258	54.64814741	21.34686533
YPL159C	18.8656961	19.18442428	50.7169127	23.63036694	24.92581002	56.7392432	23.19785872	21.22777749	41.46650665	21.07802747	57.20835813
YPL160W	339.5217934	282.1151672	92.72124568	355.7857739	302.9321101	73.33090868	84.01324784	75.36301329	48.81726561	86.68144838	51.07363501
YPL161C	15.06765583	13.59538353	22.73717458	15.24073536	12.89758287	16.2673555	17.92875365	21.89929245	36.94359926	19.20190683	32.40180661
YPL162C	19.04959678	21.2216658	29.95057646	16.94664443	14.90018107	20.23158302	30.36668776	24.7069777	39.0070974	26.36432508	33.86919678
YPL163C	162.6611667	182.466681	71.93108187	146.5733436	148.0356831	30.2200648	81.73647403	84.81977223	38.3464272	85.61683229	34.51364194
YPL164C	2.759623447	2.440478268	4.1679269	1.86660191	1.790460746	5.517404234	8.653959943	8.738181748	28.51970085	11.61806806	22.59027942
YPL165C	0.038671663	0.080172267	0	0.098434461	0.026381832	0	0.047252835	0	0	0.394603526	0
YPL166W	12.0317389	18.44317156	71.04512509	13.9206668	10.81971504	59.00836665	12.20674998	19.26054329	117.3682547	14.73254447	89.6610144
YPL167C	0.537111293	0.630991154	2.363031514	0.603827972	0.726728348	1.321486718	8.433394936	5.846261506	14.58226116	7.197925818	15.04379523
YPL168W	7.718967608	5.563135489	13.51499888	6.429800025	4.260168323	12.61296266	15.58472181	21.97213143	27.74049512	18.93038472	28.3578195
YPL169C	47.17119373	40.58244719	51.66180806	45.15905254	38.516342	47.15421884	40.62242867	44.40208866	57.11267601	47.25548987	49.15701944
YPL170W	40.51325254	38.79980428	47.02546406	44.48538434	36.42530005	79.16283027	75.19624046	46.49379241	38.46128637	24.48916075	78.50630683
YPL171C	1.218280087	34.39383002	354.6097566	1.81271566	31.11778954	307.2824424	10.68299641	38.32555099	355.6268666	67.71382188	271.5830561
YPL172C	7.604006941	9.153446273	16.33456575	7.521587903	6.024145023	13.38058339	20.94294052	13.21599798	24.86684355	16.01876022	27.73296283
YPL173W	42.7081271	46.85008816	90.5432834	28.71344994	33.38019453	71.7643167	33.99930771	32.72458377	76.66749435	31.28758674	57.22412849
YPL174C	1.592248253	1.666828449	3.858809811	1.705425128	1.554065649	3.255856078	16.33504319	12.08025273	18.68656578	14.57423341	21.24412641
YPL175W	8.97809185	11.77952849	8.286564045	9.288921509	10.19382258	7.159780094	30.68619394	25.05724914	20.54158646	27.48358706	22.79733761
YPL176C	21.16521394	11.02425637	21.8156878	20.6326082	11.37394351	20.3225563	30.51513408	30.25829734	60.12042923	28.5809301	59.58424958
YPL177C	44.96219038	60.47898989	51.52277404	43.75978282	56.026271	49.08784016	50.99818371	62.87757503	49.98691952	63.16982422	56.85671057
YPL178W	110.5428378	140.3951797	172.050054	92.65414441	103.2699547	131.3423463	167.6946638	162.7147822	172.7977637	144.784601	131.4379837
YPL179W	17.2878799	40.86230469	42.09827263	14.07588972	38.65166478	28.23537207	42.24805891	34.89606252	46.83838299	33.66777647	65.07802278
YPL180W	11.82236445	9.725453754	15.66979435	11.57993694	10.13428257	17.33706556	19.63190951	17.43194197	32.63701601	22.37353951	32.75191263
YPL181W	18.18977854	18.04784372	30.70232679	17.2917344	18.54720773	28.18127881	33.06720829	30.83867517	44.07272116	34.45374743	42.83944985
YPL183C	32.92641017	31.49887178	4.384335461	26.00913979	24.73065403	3.063957559	43.86039657	30.66779037	5.717595409	34.32444415	5.776054356
YPL183W-A	78.17625356	105.3463593	139.6596477	75.38092064	63.92419387	110.6003576	68.72379675	47.58849727	101.154592	64.25966643	89.09904432
YPL184C	57.40867261	25.06611988	48.21256298	57.04668976	21.31086167	40.93766273	30.13067943	31.40030006	44.23695642	39.00661523	57.61784142
YPL186C	1.74577646	1.709095673	28.16211668	1.465797819	2.398480797	29.95866982	5.925447573	6.122912817	37.78299842	4.750348601	47.23145247
YPL187W	0	0	0.953200926	0	0	0	0.242675365	0	0	0	0
YPL188W	25.71547361	17.60372933	33.29876317	17.84661905	15.18833179	25.70073264	23.49245898	16.23065159	27.419962	15.84962108	26.24355126
YPL189C-A	2.585580141	6.891817901	19.50053109	2.585514501	3.275785246	7.960111683	26.62851837	3.752413538	8.193206829	3.015213481	11.13638289
YPL189W	0.70820556	1.089323305	0.657873934	0.719609961	0.896143563	1.181593457	1.786539569	1.790375344	3.673919189	1.771655782	3.563698502
YPL190C	46.77991624	36.40813978	66.70672637	46.8363015	42.22409372	60.60613226	22.29523429	30.23173535	57.90067234	37.34183235	68.88339422
YPL191C	6.955627669	10.66919159	44.1895416	10.57937634	12.78168902	29.17088062	12.82229482	10.03624746	48.04757367	14.60522786	46.6433623
YPL192C	0.261738009	0	0.628102597	0.166556322	0.133918373	0.094010149	0	1.709353944	1.088584185	0.267076029	0.34310192
YPL193W	14.66033121	12.06324361	7.797839696	8.679877335	9.395538923	5.333503129	42.01346264	34.21758359	18.54339676	36.62720487	18.87093364
YPL194W	6.136318925	5.936712602	6.326535414	4.606254453	5.062201772	5.934532564	11.08031437	7.652173964	14.90319116	8.534146495	15.07478167
YPL195W	35.71516467	25.13636733	39.35706231	38.33069444	29.11501532	39.49924012	39.07765714	39.52815023	64.92220896	38.16188911	72.98091839
YPL196W	24.24991774	27.34984737	82.75817179	20.55194289	25.31910467	78.05576735	35.583872	52.59170173	173.3311488	43.56816433	135.9790845
YPL199C	83.54904102	84.17187263	67.28864128	84.25049725	86.01514754	62.56971468	129.3740157	136.4446742	84.2549016	106.5500459	73.26354988
YPL200W	0	0	0	0	0	0.153051563	0	0	0.147687522	0	0.69822628
YPL201C	0.153664227	0.127427772	0.590006172	0.127118997	0.283040542	1.214236839	1.164124673	0.312214812	1.320804192	0.689911794	1.571172014
YPL202C	17.7181396	64.21053315	96.73871394	18.47465592	60.35464101	60.27243035	49.55110487	118.6036529	123.2464561	108.1966527	99.3406748
YPL203W	27.05562959	42.26423663	200.7808539	27.80245005	31.02078513	180.7990928	19.72441172	49.6042241	205.8773969	37.04188316	152.593839
YPL204W	46.7991339	41.88500256	78.47699781	48.90177807	39.02223456	61.57888756	67.81856575	88.21171422	134.0328776	93.23595232	124.0408817
YPL206C	70.19112199	78.52993941	186.8394891	60.98730929	65.42855821	134.6608539	56.9917211	62.59077777	177.8527837	60.72556389	142.5029849
YPL207W	41.1487377	34.76926562	9.10627614	32.90629632	27.04890911	6.072499544	44.46295341	34.56742376	14.81945846	33.22389162	12.8133052
YPL208W	19.42628372	19.64084666	26.2943822	20.62087249	17.14517261	18.84431161	33.82221802	34.51221022	46.40079108	30.27077215	44.18766434
YPL209C	7.400616124	6.447159884	8.501906664	6.362650588	5.464954478	7.083627274	11.35159946	6.341408023	8.622656539	6.266178216	10.73321227
YPL210C	67.64125651	61.30596934	64.20014771	65.02717888	65.30539616	51.222278	83.26001428	77.74679744	71.71359331	72.42756146	73.15128679
YPL211W	289.9493753	272.4465761	21.26535698	241.5471863	248.3124879	9.325764625	350.8236964	252.3251709	16.21648728	252.6407489	16.61121024
YPL212C	74.71929567	80.49483671	36.70165102	59.85209585	77.27709543	23.08276816	67.23182666	75.07027187	32.48259564	84.33512821	22.88344522
YPL213W	19.98541501	23.50515743	43.04080679	19.1172645	20.34184633	38.03114299	34.2821235	40.34604766	43.78037413	27.05995275	37.53379307
YPL214C	10.97701367	11.29781486	28.77064567	11.03925025	10.95838599	23.65611391	27.11096523	26.13701571	63.67824365	31.51076269	59.19015008
YPL215W	37.99899726	47.37492298	81.47348442	30.96663573	36.59796415	58.12664079	36.85752381	41.69217181	71.62796022	31.53438438	53.91952482
YPL216W	2.758811593	3.012918279	3.66487785	2.437410863	2.327372508	3.096563649	9.495949816	5.594625909	9.493422029	6.258517668	9.444658193
YPL217C	55.56268769	31.66358644	4.505890124	45.10535314	34.48385171	2.742879542	44.0675124	37.28623199	11.44411441	41.68366679	9.950452654
YPL218W	534.1796077	559.0013886	507.3023997	543.5963487	504.5015601	372.2950966	735.4125598	661.6215657	625.648993	590.8591301	546.3430217
YPL219W	8.626725329	7.605377324	18.43223777	7.696375619	5.826501275	18.83816133	4.762702023	7.029409925	8.26450377	3.509367395	10.48190051
YPL221W	34.58646419	15.22387742	14.629671	46.66306742	22.96279522	22.43789909	49.11772792	36.54645007	41.53824814	52.69917979	62.7512664
YPL222W	3.897993505	3.832291443	15.81528491	3.311566454	1.596898869	10.19740083	8.175581312	8.398168028	51.61652615	8.406038092	44.74959562
YPL223C	0.873960574	1.811853846	10.71941189	0.648833045	1.026817205	6.940813189	1.779818098	4.086956549	14.40479499	2.774440906	7.128427123
YPL224C	16.18839114	15.40397877	66.76981845	20.99522391	17.89213743	54.70390405	24.8802433	38.68245183	95.82037318	44.52264226	80.03360085
YPL225W	362.7719502	424.818033	645.2695065	445.9516227	511.0173257	788.1226431	440.013137	303.1076095	440.1040515	299.2113055	470.2257097
YPL226W	164.6560748	133.6653813	19.39795284	182.7643853	164.7314394	15.77733203	80.4827184	56.50394347	17.78270297	86.24819078	21.41492602
YPL227C	36.55279745	28.06649475	16.76791021	35.40453699	27.88580059	13.12890685	101.227269	75.42143895	30.27186225	61.2279911	33.03142654
YPL228W	35.28971354	31.02997782	61.06697105	32.11087695	32.31988892	50.56357093	22.21450295	22.53626943	39.4856406	20.71062602	43.98699434
YPL229W	9.634068697	19.18656235	40.41315787	7.892563851	12.49784861	23.94985234	13.44030263	10.67899646	23.55743537	24.30545646	23.16958708
YPL230W	1.359042987	1.903718803	46.01143391	1.075186074	1.916924516	51.1883514	2.60312181	4.264559198	62.93959047	4.872400038	79.44595119
YPL231W	432.4453818	278.9124595	75.58160389	508.9734459	348.0861033	105.2086941	66.5886548	58.4407482	58.2485798	77.77221311	103.5236664
YPL232W	69.84172326	71.12431362	127.1123646	71.15531727	66.72542122	111.5992898	69.59602983	68.41445299	117.3812018	91.50860862	102.410375
YPL233W	25.96574052	20.22378183	17.90149397	17.89256232	16.68624547	14.94266579	33.21745687	28.41891414	25.05916844	29.4229566	17.4888576
YPL234C	454.4580235	591.5990768	549.3719239	473.3612908	526.2072143	515.5314272	654.5759428	519.7099535	639.3333005	572.9707127	458.7993625
YPL235W	117.4561247	89.03386162	89.94276456	96.77782959	92.87218808	70.93451499	87.48410043	80.76365442	96.09430023	88.19556713	85.23188778
YPL236C	8.222256216	13.50503858	32.98075203	8.454951325	9.497751216	23.44046221	16.45338978	20.69511288	45.59581358	16.86095257	38.47879417
YPL237W	264.0912336	216.7306	113.8622399	297.4037823	273.3927682	125.73721	526.8840754	458.1098637	225.6016524	449.7849242	230.6771982
YPL239W	105.0526866	159.6368511	64.10892111	138.3500258	163.1402671	49.33159207	159.4705221	137.0670022	57.62426517	130.8470773	44.59847488
YPL241C	19.78917046	19.12227645	11.00023529	18.62238678	14.16756625	11.38453597	43.92080868	41.29474611	25.49730021	44.26435746	20.15177828
YPL242C	10.18684568	7.394411731	6.095228983	9.150406218	7.533203495	4.85585558	12.60136631	9.568434624	9.127849512	11.65371765	11.61792519
YPL243W	87.50733031	76.73070774	75.20531022	72.69091061	71.56093684	66.44344242	69.82512564	66.29947129	83.57402308	77.19345584	83.53340997
YPL244C	20.14785221	17.90124729	20.20578745	17.41364455	12.88032733	13.2080172	81.30970007	64.02934336	59.08014576	67.85705165	57.10185592
YPL245W	22.65120039	16.6462978	3.598804444	17.71435113	11.56285461	4.76925005	33.02207433	27.2508704	13.34067808	26.77938614	12.08179846
YPL246C	72.7350552	78.72521032	89.47499256	73.80741579	58.09206678	65.08517732	124.4107488	151.429298	150.220931	173.2544292	143.770162
YPL247C	6.282779073	6.234265227	61.21013418	6.782983601	5.861354872	47.33129994	8.792365889	10.67675273	89.78157232	7.945148974	70.70859747
YPL248C	0.946924115	0.450551768	0.96855098	0.53342508	0.460666579	0.875372586	1.176012827	1.419314311	2.539459677	1.583993728	2.360476527
YPL249C	20.91555008	20.12742606	58.55714252	20.18810821	20.07304305	45.66733009	10.01343334	13.55742138	51.93058922	14.25927698	54.61426024
YPL250C	72.43662508	476.5991241	319.601221	103.5517074	447.9111696	162.9062878	49.06880283	169.492917	70.11975603	150.1619942	83.29323149
YPL252C	80.55408869	120.4596928	37.57522599	60.74416407	76.73618651	34.65878222	116.8699076	100.6166255	42.49981615	108.569274	34.37406305
YPL253C	7.415815617	5.287630594	5.657692046	7.174025198	8.539015037	5.33487203	9.558961588	7.278658983	7.606708292	9.754068448	7.78249676
YPL254W	20.98997142	12.34735025	14.98624308	19.92498543	11.89336221	20.15620233	34.62073867	32.43451522	27.89706012	26.61030669	27.85601071
YPL255W	6.761400296	3.562437272	4.840783151	6.216187359	3.924559349	4.467970059	27.523928	19.24593954	19.575995	16.84800406	14.54356505
YPL256C	45.92106569	18.2731259	3.083338495	36.02435652	13.98074145	1.63368612	34.8220215	27.4857495	7.73074079	25.7493938	6.198142885
YPL257W	12.70949812	12.91937832	31.48331688	9.444296366	6.572743378	21.411104	14.92856278	6.188034654	30.5789772	6.860861796	22.89457898
YPL258C	0.254000253	0.157974403	0.609534011	0.250530252	0.381214083	0.92143238	6.859010216	3.723130105	6.972255779	3.369346041	7.025430776
YPL259C	31.24891661	26.40710279	55.42059479	33.28398587	25.44966741	43.20658311	47.31054927	43.27788996	72.32718364	39.17450271	71.08048686
YPL260W	63.70326334	76.88087635	218.82271	60.95158591	73.89488439	179.9256375	48.54068768	45.37795207	131.4868842	48.31123863	127.4566304
YPL262W	147.3056534	141.6348964	157.4943139	147.4504115	129.4167432	152.2670761	75.81235223	84.21225361	186.5415486	99.18387038	146.8599204
YPL263C	58.60223758	49.88563831	12.97965894	49.27693537	49.82056899	9.897100785	56.6446928	38.66123914	13.13710746	45.28262552	10.30026719
YPL264C	5.381953792	3.066214201	7.887192691	4.522817891	3.727626726	7.540454374	5.973799718	3.219697865	11.90389061	7.545869497	9.155328792
YPL265W	121.4966012	98.63640015	96.54595202	132.3542661	100.6361031	105.1061228	52.65465252	49.98510332	54.47480332	45.62932862	79.43753137
YPL266W	114.647356	110.3316337	23.68320573	83.05077394	90.65539404	12.07531294	110.672426	104.9449798	25.31815634	99.95063265	16.92689521
YPL267W	28.70969647	22.26187216	26.4845978	25.7668916	22.73984507	34.069278	18.31466404	16.88282662	23.46754725	21.1534293	20.82110767
YPL268W	3.290912276	3.460247837	4.232060206	3.171305372	3.174238915	3.81186809	18.56659912	14.32815434	13.75259144	13.56065234	13.87061278
YPL269W	2.06765895	2.723759942	3.51463622	1.706362716	1.95421085	2.49872316	18.08004209	15.56645448	18.69200885	14.3292475	13.94732679
YPL270W	10.61876519	9.476852708	20.48824312	10.89984452	8.038919429	16.7509839	31.44873965	33.19658015	76.17133496	34.44799983	71.46386827
YPL271W	177.6289407	322.2204499	483.8083755	200.4935767	222.514154	320.9147347	187.7434788	188.8313272	229.6341838	232.908302	274.7591019
YPL272C	38.62543758	11.833956	6.262018737	121.8754698	63.32601354	74.93171386	17.9020649	6.903511839	9.533971031	22.85465459	86.79865062
YPL274W	41.20879338	32.84335949	20.63301932	42.75047371	26.21688224	22.36820085	37.38017323	38.39974149	34.08040453	39.35904569	41.40935017
YPR001W	0.871177942	1.625476522	5.574929735	1.053306589	1.218352163	3.400252458	4.541827265	2.022923893	4.871300919	3.02241366	4.415704069
YPR002W	6.428184476	6.268023678	5.882780352	2.99858774	3.00096522	2.426252281	9.518694519	7.154966327	6.532755496	4.502559483	5.962785064
YPR003C	6.298033052	5.639017336	10.60144346	5.413349739	3.866869821	8.078012028	8.007838698	7.418166255	11.5405008	4.731378291	13.23327467
YPR004C	102.7583422	97.09641866	135.9254325	94.42683578	96.51614105	125.7101702	93.48581804	88.09256606	110.2287539	123.9615534	104.5033407
YPR005C	1.862841088	5.427611437	19.5727971	1.842197796	3.177078341	14.93695522	9.719998522	6.064637785	20.17185786	8.014322202	25.14521858
YPR006C	9.589289634	10.31750107	23.7691307	7.832341755	8.603734482	18.58149862	17.41255372	11.59145435	19.92438933	11.5931995	18.68029786
YPR007C	0.122045618	0.04216987	0.488129141	0.122967084	0.180395791	0.898636386	1.690109647	1.682668198	2.960971395	2.034066428	3.253022943
YPR008W	11.96623981	10.0304594	30.57926194	12.03652617	9.854458244	26.89642203	13.77002373	16.73071435	28.45875308	25.96463367	33.85162812
YPR009W	6.316882095	11.12568812	11.80513056	8.519697486	15.6930108	11.92665673	50.00004969	39.67216277	23.09481904	61.14869999	41.0363485
YPR010C	185.3795964	135.9224002	8.425731646	141.6119996	120.6352617	4.470460976	95.19597648	75.20930217	6.536981096	87.36306327	6.653070582
YPR010C-A	61.11032631	66.78821475	60.57231429	40.57815882	38.97062164	87.4397086	60.46695177	58.32232662	98.53363969	43.37853344	65.74005788
YPR011C	12.51618679	13.48550318	24.11457688	12.0754279	8.339623532	21.15633845	30.20330436	29.10234913	59.33216279	28.01478996	51.10271384
YPR013C	5.831179569	2.302652663	11.10579533	4.358548822	2.873024765	12.64964899	15.4377337	12.42539745	33.23453467	13.88357519	33.79071806
YPR015C	2.025218163	3.94412698	10.89816524	2.714169761	1.632806	14.76864406	3.674421566	1.15785431	14.71898793	2.630118281	22.44493914
YPR016C	289.4182389	271.6218826	108.8172982	245.6855865	231.82026	89.20045423	207.7784197	209.3848434	115.5958105	230.5929407	94.03466395
YPR016W-A	0	0	0	0	0	0	0	0	0	0	0
YPR017C	35.71304756	47.87829852	55.99194113	34.01310875	31.18523267	54.38770284	85.52990921	59.60427958	101.8274325	70.93925452	73.34320269
YPR018W	12.14838489	9.712350774	12.34453355	12.04160596	11.44445716	12.19941462	16.05069814	11.63164097	21.4583705	14.15363283	22.69815575
YPR019W	24.39801212	15.95054261	23.23700658	25.71778792	14.65859342	21.36159702	18.19454511	20.50634282	37.85965801	20.1194639	39.74788765
YPR020W	80.319796	104.7327829	136.9111701	74.13166704	97.03142107	122.4364678	67.76513873	75.16715482	106.9329121	62.44409855	75.62353699
YPR021C	5.347420879	4.396722122	9.3062223	4.188454211	3.668682448	6.376835604	14.2156234	12.7731639	21.75721932	8.841659923	21.74403489
YPR022C	10.86807235	8.163828843	9.938173311	7.730846383	6.430271963	6.814027563	12.68004507	12.3506258	16.39447784	16.53687533	16.70985322
YPR023C	46.77655791	30.89270875	57.79793281	38.71417991	23.53710252	56.82063507	82.83063153	83.85931773	225.6085803	88.97060756	186.5289412
YPR024W	49.86389846	45.59221843	136.8683604	50.81028233	41.92727745	115.7955541	44.55334081	46.60363599	153.0549026	42.39757212	128.5060718
YPR025C	15.59711791	18.09863002	38.04258371	15.9337599	16.44646339	24.20587566	30.43938562	20.46239555	40.91681432	21.0214999	36.1988381
YPR026W	2.246609248	2.085476571	21.29687012	2.617421302	2.176956265	16.00610523	5.804374726	7.656427493	40.1488278	6.660586115	42.05036178
YPR027C	0.053845285	0.111629506	0.258429134	0.051396467	0.05509993	0.058019888	0.26317383	0.234434555	0.746485976	0.109886867	0.423501825
YPR028W	474.8937797	662.331876	915.8926846	407.3392407	373.9716412	648.6685427	552.9097996	610.4841638	1028.309877	512.7088061	795.4868368
YPR029C	36.83708807	28.45049425	50.12986578	36.97019239	27.69276393	40.50963547	34.24150418	36.86808308	69.11246596	41.75737603	72.41080935
YPR030W	0.617159952	1.931744155	4.181709389	0.488985088	0.928735807	3.351119277	2.351038346	2.265530752	8.119829211	3.259864912	9.835028105
YPR031W	6.019486563	4.617728425	2.915542841	4.978459242	3.472313582	3.008368555	21.63823317	14.96071723	13.39815422	15.51528865	11.12420484
YPR032W	16.89116909	14.60219542	24.89562684	14.21704129	13.30597845	19.85104778	8.107717672	7.26054699	14.89351421	8.302132189	17.87924451
YPR033C	257.3959772	202.8994124	98.22856159	264.1566521	194.1420706	83.97564846	206.1436679	220.8351199	166.7940321	220.720573	132.832543
YPR034W	38.84101793	40.41523664	42.80043647	39.45006358	38.44240333	37.23400916	46.48233783	35.12874695	47.72742587	46.61657919	48.85678756
YPR035W	398.7747799	408.1434797	630.8543434	383.8292917	379.6271677	480.1397138	252.7127348	178.1335425	298.6789874	193.0830499	440.9083219
YPR036W	226.818008	204.0128157	197.4901137	251.1238314	218.7026256	196.5608775	198.8404259	228.9613765	305.0242199	273.7027901	345.7638473
