Threshold +/-1.5 for log2(TE change) was used in the manuscript. Refer to the fig. S2b if you like to select a different threshold.
gene_name 5 min	5 min log2(TE change)	gene_name 30 min	30 min log2(TE change)
YER122C	-0.713625038	YKL127W	-1.150886646
YKL128C	-0.714284198	YKR070W	-1.151965828
YMR019W	-0.715582399	YNL280C	-1.152825962
YOR142W	-0.716617546	YOR165W	-1.153172206
YMR308C	-0.717166154	YFR032C-B	-1.153363164
YHL023C	-0.717168765	YOR175C	-1.154018279
YPL203W	-0.717338417	YOR227W	-1.159739262
YLR114C	-0.717348035	YBL022C	-1.160500669
YBL020W	-0.7186597	YJL078C	-1.161068598
YOL130W	-0.718874476	YEL022W	-1.161667649
YBR149W	-0.720041233	YLR286C	-1.164897853
YGL161C	-0.720890613	YOR098C	-1.165115761
YKR048C	-0.721040742	YNR031C	-1.166756757
YHR152W	-0.721951166	YMR305C	-1.167257414
YKL134C	-0.722231713	YCL034W	-1.168485069
YOL145C	-0.722240718	YHL017W	-1.169998802
YPR174C	-0.722459753	YFR009W	-1.171083686
YJR105W	-0.723325969	YBR038W	-1.17163889
YEL002C	-0.724131072	YHR154W	-1.172875847
YBL079W	-0.725713206	YNL045W	-1.174420556
YGL203C	-0.726014544	YDL019C	-1.176469664
YLR310C	-0.728856793	YDR264C	-1.176489158
YNL201C	-0.73194065	YKL197C	-1.17850344
YKL054C	-0.732301064	YGL201C	-1.181807766
YDL203C	-0.732708483	YLR028C	-1.182695677
YPL070W	-0.732797843	YBR079C	-1.184640833
YER036C	-0.732899048	YLR089C	-1.185589218
YOL087C	-0.732946848	YMR080C	-1.189546916
YML076C	-0.732966544	YDR321W	-1.191482295
YJR150C	-0.733097885	YKL073W	-1.191860652
YGL216W	-0.733128825	YDR232W	-1.192559
YDR164C	-0.733655352	YDR388W	-1.195824504
YDR480W	-0.734215011	YKL112W	-1.197025003
YJL128C	-0.735063886	YMR237W	-1.198272264
YML101C	-0.736472606	YMR109W	-1.198755863
YHR083W	-0.736584122	YJR068W	-1.202089909
YDR186C	-0.736674309	YGL167C	-1.204689419
YER059W	-0.737752782	YER145C	-1.210383143
YGL150C	-0.738375904	YOR142W	-1.211821195
YLR375W	-0.739118445	YPL028W	-1.212521459
YDR359C	-0.742710143	YCL057W	-1.214990535
YOL069W	-0.742834228	YJR132W	-1.216699626
YBR126C	-0.743252858	YJL076W	-1.2167961
YDL144C	-0.744767771	YJL088W	-1.217831826
YDR213W	-0.744806178	YPL221W	-1.218480334
YPR129W	-0.744840338	YPL032C	-1.218785718
YCL034W	-0.745677599	YNR043W	-1.221653256
YER079W	-0.746573347	YML075C	-1.222858918
YJL092W	-0.748301652	YFR024C-A	-1.223232191
YNL085W	-0.748889923	YOR207C	-1.223305011
YLR450W	-0.752474755	YKL104C	-1.227957824
YER010C	-0.754492353	YML010W	-1.228277271
YMR135C	-0.75455949	YMR054W	-1.229353309
YNL091W	-0.754573071	YMR016C	-1.233026418
YOR384W	-0.755289565	YML117W	-1.233221431
YNR013C	-0.755813761	YIL115C	-1.233352433
YKR002W	-0.755951358	YER125W	-1.233722759
YLR089C	-0.757089096	YBR074W	-1.24393028
YNL095C	-0.757883645	YGL016W	-1.244088375
YPR175W	-0.758246292	YBR222C	-1.244770351
YHR064C	-0.758781011	YLR397C	-1.250088688
YBR221C	-0.761942262	YMR308C	-1.252580447
YGR274C	-0.764683545	YPL131W	-1.252621941
YFL022C	-0.765687167	YER105C	-1.260086261
YBR015C	-0.766076225	YPR019W	-1.260957923
YNL066W	-0.76918219	YMR162C	-1.263319033
YDL180W	-0.769338224	YPL226W	-1.266136062
YEL053C	-0.770636471	YDR261C	-1.267048744
YMR189W	-0.770685018	YJR046W	-1.267829771
YGL037C	-0.770798658	YKL191W	-1.26972963
YJL034W	-0.771765918	YPR169W	-1.271903739
YDR093W	-0.771817452	YLR206W	-1.275164284
YHR104W	-0.773012601	YMR008C	-1.276586786
YJL082W	-0.773362477	YJL092W	-1.276780475
YCR069W	-0.773428889	YER178W	-1.278321484
YIL121W	-0.773938882	YJR109C	-1.280215166
YER118C	-0.774405753	YDR122W	-1.280843298
YDR404C	-0.775526275	YDR251W	-1.281789321
YKL064W	-0.778118276	YAL029C	-1.282436042
YOR063W	-0.778290523	YNL297C	-1.285581283
YOR151C	-0.779359429	YER164W	-1.289212057
YJL167W	-0.78197684	YOL098C	-1.289883431
YMR266W	-0.784845664	YGR184C	-1.2908151
YBR110W	-0.786935754	YGL022W	-1.290975634
YLL022C	-0.787361685	YOL060C	-1.295207658
YLR205C	-0.791680666	YJR045C	-1.296278399
YJR046W	-0.792055889	YBR015C	-1.296621874
YEL065W	-0.793636755	YJL197W	-1.296881344
YLR039C	-0.793852009	YPR158W	-1.297008598
YDL117W	-0.794458298	YOR198C	-1.298250017
YJL111W	-0.796302472	YDR213W	-1.298781071
YGL234W	-0.797027694	YOL061W	-1.299083815
YMR184W	-0.79743496	YOL090W	-1.299096459
YBR046C	-0.798469451	YDR497C	-1.302328149
YGL027C	-0.802884975	YIL030C	-1.307870337
YJR076C	-0.803255874	YLR378C	-1.308526607
YMR173W	-0.803936596	YBL051C	-1.310410248
YLR207W	-0.804872483	YPL160W	-1.315751274
YCR008W	-0.807373179	YHL047C	-1.316844779
YER152C	-0.80889697	YDL084W	-1.320768918
YFL041W	-0.809357686	YNL085W	-1.326048031
YDR127W	-0.810654428	YOR151C	-1.326307954
YMR054W	-0.813916294	YDR432W	-1.328204242
YJL076W	-0.814663074	YPL009C	-1.329596308
YFR030W	-0.816354533	YAL042W	-1.331042634
YLR314C	-0.817549931	YNL271C	-1.333593747
YDR311W	-0.817702341	YNR051C	-1.335128768
YHR200W	-0.818341548	YJL172W	-1.340884298
YOR085W	-0.81993979	YKR084C	-1.346129667
YNR030W	-0.820534712	YML103C	-1.348132801
YHR206W	-0.821258522	YLR314C	-1.34836895
YDR505C	-0.822144938	YLL024C	-1.348550817
YML117W	-0.822536511	YGL027C	-1.349060866
YDR330W	-0.823395756	YOR384W	-1.351249581
YAR014C	-0.823945468	YLR256W	-1.352729828
YPL137C	-0.825481989	YLR450W	-1.3533257
YPL272C	-0.827704699	YMR047C	-1.360259339
YCL057W	-0.827985308	YGR175C	-1.361122119
YCR067C	-0.828102816	YGL245W	-1.36255362
YDL095W	-0.828118484	YGL238W	-1.363846258
YLR239C	-0.828966043	YOR063W	-1.366353777
YJL145W	-0.829587391	YFL022C	-1.367280269
YDL025C	-0.830386486	YGR094W	-1.368037047
YKR067W	-0.831533674	YMR273C	-1.375684883
YNL280C	-0.831666725	YJR059W	-1.377962228
YHR161C	-0.831814149	YBR127C	-1.378151953
YHR135C	-0.833006105	YJL034W	-1.380132588
YJR073C	-0.833786349	YKL054C	-1.385623025
YPR147C	-0.834177356	YGL203C	-1.390925046
YFR047C	-0.834363666	YOR048C	-1.390944726
YOR243C	-0.834647104	YDR490C	-1.398329546
YOR231W	-0.836587251	YGL202W	-1.401629042
YML127W	-0.839124709	YHL040C	-1.403996126
YDR489W	-0.842627335	YPR189W	-1.40728781
YHL047C	-0.843194717	YER176W	-1.410859042
YGR024C	-0.846824942	YDR335W	-1.414285142
YPL176C	-0.847298358	YDR141C	-1.42500528
YMR199W	-0.848472701	YGR218W	-1.425678954
YDL141W	-0.849121278	YOR310C	-1.427050947
YOR326W	-0.849996036	YCR017C	-1.429992568
YPL190C	-0.851361312	YGR274C	-1.431428913
YOR382W	-0.851398333	YGR240C	-1.433520932
YOL103W	-0.853080995	YIL125W	-1.433870861
YEL032W	-0.853751118	YIL137C	-1.437465416
YDR144C	-0.857646652	YKR095W	-1.437729375
YFL049W	-0.861660823	YBL079W	-1.438894446
YER164W	-0.864507725	YDL040C	-1.440578374
YBR084W	-0.864748737	YCR069W	-1.447045862
YOR023C	-0.866705169	YLR305C	-1.447128475
YHL031C	-0.869907745	YBR283C	-1.449649644
YPR019W	-0.87019367	YNL102W	-1.454369753
YML103C	-0.870819503	YER136W	-1.456922098
YOL077W-A	-0.871932827	YGR178C	-1.456933807
YMR302C	-0.872178417	YEL065W	-1.46358732
YGL075C	-0.873067378	YER152C	-1.464482914
YCR084C	-0.874665121	YBR235W	-1.468681939
YHR143W	-0.874837965	YKL126W	-1.472297207
YEL042W	-0.8774492	YHR074W	-1.475052894
YLR459W	-0.880361593	YCR088W	-1.478949496
YKL180W	-0.883778812	YBL076C	-1.512432053
YER114C	-0.892096934	YGL014W	-1.514214015
YDR028C	-0.8929521	YJR131W	-1.516584874
YOR175C	-0.893409486	YBR208C	-1.523557369
YNR051C	-0.89443556	YER174C	-1.525174683
YKR042W	-0.896811636	YOR124C	-1.552403167
YGR204W	-0.899218273	YLR259C	-1.562475686
YIL109C	-0.89929831	YER088C	-1.56403809
YOR198C	-0.900631199	YNL287W	-1.567651981
YAL029C	-0.900680168	YKL157W	-1.570556975
YPL224C	-0.900984397	YPL106C	-1.572699438
YMR261C	-0.902488646	YOR086C	-1.583061519
YPR008W	-0.904073919	YBL020W	-1.589381036
YFR021W	-0.904506673	YGL207W	-1.591712582
YML115C	-0.906074478	YOR027W	-1.606014978
YGL167C	-0.907206795	YLL048C	-1.61123705
YNL309W	-0.909852206	YGR159C	-1.611663016
YGL014W	-0.910660428	YDL145C	-1.613505618
YCL040W	-0.911295986	YHR188C	-1.616338651
YOR066W	-0.911479584	YGL234W	-1.616695686
YMR277W	-0.911775182	YDR507C	-1.623147979
YPL168W	-0.918453366	YBR115C	-1.633447203
YGR210C	-0.920184236	YDR293C	-1.634796234
YPL006W	-0.920260117	YDR214W	-1.636659465
YAL023C	-0.920279311	YBL017C	-1.636994907
YBL051C	-0.923402121	YER110C	-1.642394656
YDL084W	-0.924798369	YMR205C	-1.65760018
YGL137W	-0.924942266	YGR116W	-1.661830961
YOR303W	-0.925404919	YMR275C	-1.662875403
YMR202W	-0.925577425	YFL007W	-1.663838151
YMR305C	-0.928968087	YML072C	-1.666042671
YOR267C	-0.932411248	YAL023C	-1.67184628
YDR422C	-0.938625661	YIL109C	-1.673386529
YEL017C-A	-0.939940305	YIL011W	-1.676552451
YBL082C	-0.941405934	YML126C	-1.678454848
YDR434W	-0.944082226	YER091C	-1.688147783
YGR157W	-0.944387022	YDL126C	-1.711856225
YPR185W	-0.947305616	YAL038W	-1.718275807
YOR329C	-0.947486727	YLR337C	-1.722502938
YCL029C	-0.950757023	YJL079C	-1.723050034
YPL221W	-0.950827978	YOL004W	-1.730559139
YEL058W	-0.952445082	YBR229C	-1.73507181
YOR014W	-0.956631251	YBR059C	-1.736749361
YDL145C	-0.957078674	YPL217C	-1.753254811
YPL256C	-0.957570203	YAL035W	-1.759981826
YGR010W	-0.958045434	YCR048W	-1.772424924
YAL022C	-0.959457473	YLR249W	-1.775789866
YNL298W	-0.960503572	YHR098C	-1.781863164
YJL141C	-0.963822803	YNL088W	-1.785956114
YMR037C	-0.965034255	YBL007C	-1.794079482
YJL073W	-0.967051111	YGR279C	-1.801646485
YOL036W	-0.968575914	YJL062W	-1.806046922
YAL019W	-0.969641056	YDR093W	-1.811284129
YJR147W	-0.970709787	YEL058W	-1.830922784
YMR275C	-0.971508459	YOR335C	-1.833298951
YDR261C	-0.971954614	YLL021W	-1.841643487
YOR321W	-0.972039173	YMR012W	-1.841880297
YLR342W	-0.973954591	YER001W	-1.849423706
YHR205W	-0.976362087	YDR517W	-1.852364902
YNL241C	-0.976653262	YMR120C	-1.857425453
YEL043W	-0.976866735	YJL020C	-1.85885138
YJL078C	-0.978895913	YDL095W	-1.86040737
YOR316C	-0.979701998	YGR131W	-1.867462231
YKL103C	-0.985220103	YJL041W	-1.873112477
YDR335W	-0.985901176	YFR030W	-1.876807144
YDR293C	-0.993172393	YMR252C	-1.880571098
YJL079C	-0.993860186	YOR326W	-1.897495933
YOL098C	-0.995374067	YGL026C	-1.899228058
YNL049C	-0.9963778	YIR015W	-1.924139513
YLR228C	-0.998524411	YOR321W	-1.928436794
YJL020C	-0.998583539	YDR135C	-1.934724545
YKL146W	-0.999259617	YEL031W	-1.940776899
YNL087W	-0.999485091	YPR145C-A	-1.949971529
YBL007C	-1.002191137	YNL190W	-1.959695944
YMR047C	-1.003015322	YIR006C	-1.965814958
YLR071C	-1.007984143	YMR006C	-1.979640075
YOR086C	-1.008000895	YMR058W	-1.981118724
YBL032W	-1.009574513	YPL006W	-1.998274127
YOR009W	-1.009843833	YGL173C	-2.006381564
YGL071W	-1.013924024	YNL243W	-2.011329841
YMR217W	-1.015639118	YDL140C	-2.014548642
YOR098C	-1.016110651	YPR181C	-2.027561546
YLR078C	-1.019159787	YDR365C	-2.060763478
YLR249W	-1.020539081	YOL158C	-2.072060905
YAL040C	-1.021125232	YGR061C	-2.075325356
YLL021W	-1.026312381	YPR074C	-2.088911859
YNL291C	-1.026442249	YJR150C	-2.104974378
YJL164C	-1.027531051	YDR534C	-2.120462341
YOR027W	-1.030668504	YDL066W	-2.120737631
YDL019C	-1.036718265	YHR047C	-2.133876884
YLR404W	-1.037033702	YGL137W	-2.137400557
YNL101W	-1.039160181	YLR384C	-2.145177096
YLL026W	-1.041548555	YHR042W	-2.155152535
YAL058W	-1.048479418	YMR189W	-2.167725979
YDL207W	-1.048697002	YBL047C	-2.216629359
YOR383C	-1.051539957	YKL210W	-2.258969307
YCR075C	-1.056881598	YGL195W	-2.282609813
YKL220C	-1.058348683	YGR204W	-2.308383767
YJR005C-A	-1.058861926	YDL185W	-2.341410861
YDR497C	-1.059201192	YOR237W	-2.352916411
YOL004W	-1.063594748	YIL123W	-2.374380602
YOL051W	-1.065805349	YDL195W	-2.377645848
YJL002C	-1.069190061	YPL272C	-2.411039604
YPR198W	-1.06937888	YBR263W	-2.412487595
YBR283C	-1.074096844	YOR377W	-2.43701537
YOL058W	-1.074661191	YGL255W	-2.459472462
YPR074C	-1.076047041	YDR170C	-2.556547455
YLR403W	-1.079095767	YGR032W	-2.556774373
YGR131W	-1.080638684	YJL080C	-2.600240379
YPL009C	-1.082055532	YDR127W	-2.638664378
YEL007W	-1.089180896	YPL231W	-2.661135266
YHR188C	-1.089282248	YNL300W	-2.680029013
YDR490C	-1.095017512	YLR342W	-2.711904439
YBR212W	-1.096929253	YER165W	-2.806496437
YLR028C	-1.099339278	YKL101W	-2.85162955
YLR163C	-1.101621256	YOR247W	-2.911198369
YNL283C	-1.10182227	YJL130C	-2.939298256
YBL047C	-1.102847308	YKL220C	-3.261012669
YNL074C	-1.104909392	YOR119C	-3.336461409
YNR016C	-1.10697081	YKL182W	-3.42739809
YOR227W	-1.10958699	YNR016C	-3.431043457
YAL042W	-1.111016031	YOR009W	-3.509123521
YGL039W	-1.121829774		
YKL126W	-1.123940353		
YGR178C	-1.125288183		
YDR200C	-1.126269822		
YLR348C	-1.128333274		
YOL060C	-1.129823688		
YLR256W	-1.133123816		
YHL040C	-1.133124543		
YER136W	-1.145687733		
YOL061W	-1.147536085		
YLR337C	-1.152548733		
YJL130C	-1.153862962		
YDR122W	-1.156437346		
YBL081W	-1.158352186		
YDR258C	-1.159300374		
YPR181C	-1.170643563		
YLR219W	-1.192089126		
YNL287W	-1.195310749		
YMR070W	-1.20537867		
YDR517W	-1.206865012		
YNL243W	-1.21030211		
YJR059W	-1.213360167		
YLR378C	-1.213792745		
YBR229C	-1.223676364		
YJL080C	-1.225337577		
YDR170C	-1.228606608		
YJR068W	-1.233795234		
YNL300W	-1.24790881		
YDR011W	-1.267863223		
YPL032C	-1.268267799		
YBR214W	-1.26874569		
YML126C	-1.269180896		
YKL182W	-1.276827384		
YCR048W	-1.281388569		
YDR214W	-1.29059609		
YHR098C	-1.312520291		
YAL020C	-1.313644954		
YDL195W	-1.318666224		
YMR265C	-1.319088742		
YOR188W	-1.340139159		
YBR263W	-1.340552249		
YDL066W	-1.341722534		
YGR279C	-1.341813049		
YDR251W	-1.350143991		
YHR082C	-1.366373814		
YNR039C	-1.366816842		
YLR072W	-1.36765691		
YJL062W	-1.37510158		
YER145C	-1.377016885		
YDL140C	-1.410407864		
YKL101W	-1.41063197		
YMR058W	-1.421106974		
YMR016C	-1.429080178		
YBR059C	-1.432601433		
YPR158W	-1.43786724		
YIR006C	-1.448117488		
YLR206W	-1.456400824		
YOR247W	-1.484759041		
YHR042W	-1.511289409		
YPL184C	-1.527788157		
YMR273C	-1.53625244		
YKL043W	-1.58053871		
YER165W	-1.581730877		
YDR135C	-1.619070179		
YJL041W	-1.67055677		
YDR534C	-1.781470019		
YMR120C	-1.808291947		
YER088C	-1.844738367		
YFR032C-B	-2.002512167		
YOL158C	-2.027844979		
YPR145C-A	-2.814833918		
